date,demand
2006-10-04,268.6120161987562
2006-10-05,230.25998512847875
2006-10-06,236.50914127361293
2006-10-07,252.80454052708836
2006-10-08,180.1347643416561
2006-10-09,189.02641214355265
2006-10-10,254.94541162748115
2006-10-11,271.55361003918097
2006-10-12,231.91242003736573
2006-10-13,248.41248618100178
2006-10-14,162.84337078814585
2006-10-15,219.91209328493412
2006-10-16,211.4140006732412
2006-10-17,293.5449661125321
2006-10-18,306.7398170963499
2006-10-19,222.1310413470555
2006-10-20,202.15552584994367
2006-10-21,221.810863571252
2006-10-22,197.12167708368926
2006-10-23,229.83316176463725
2006-10-24,255.79913746411967
2006-10-25,213.73382440308265
2006-10-26,245.94381040514406
2006-10-27,203.83584503137746
2006-10-28,193.36862033517582
2006-10-29,248.45580301824748
2006-10-30,205.30890421885917
2006-10-31,281.43424974271693
2006-11-01,260.87626072877237
2006-11-02,245.6037921339638
2006-11-03,247.32806047753058
2006-11-04,220.86764438917461
2006-11-05,233.47815921111228
2006-11-06,267.95034471988674
2006-11-07,260.0199902930919
2006-11-08,259.9154798611678
2006-11-09,233.01058708662885
2006-11-10,214.64349817704647
2006-11-11,293.9700703872479
2006-11-12,258.3703766156849
2006-11-13,218.17143407191136
2006-11-14,243.60358735336203
2006-11-15,295.78786944073255
2006-11-16,282.49593842763215
2006-11-17,257.82859350387463
2006-11-18,222.84689323853416
2006-11-19,233.24298073642737
2006-11-20,269.41658921703004
2006-11-21,288.2264699785342
2006-11-22,237.81301845124912
2006-11-23,272.761198095663
2006-11-24,232.64808609139664
2006-11-25,243.55998038971492
2006-11-26,321.099116098895
2006-11-27,280.6215446592797
2006-11-28,288.5795663802963
2006-11-29,326.80011790565777
2006-11-30,301.1509187953379
2006-12-01,275.1281785167028
2006-12-02,265.1555879498292
2006-12-03,308.7949064343822
2006-12-04,254.18197340989136
2006-12-05,319.3812222610957
2006-12-06,291.81798953447844
2006-12-07,314.29066636903525
2006-12-08,253.0713101647288
2006-12-09,251.05314683393922
2006-12-10,261.5941833952535
2006-12-11,318.52359284174236
2006-12-12,342.25638055613865
2006-12-13,295.66649911209817
2006-12-14,313.68212053874373
2006-12-15,270.2755592436765
2006-12-16,242.06858455725003
2006-12-17,275.65382509511915
2006-12-18,298.5844587527315
2006-12-19,392.1884043578723
2006-12-20,349.9125897662917
2006-12-21,290.1977315658721
2006-12-22,286.2718855186453
2006-12-23,311.4852725449154
2006-12-24,345.74961765805665
2006-12-25,279.1425563236443
2006-12-26,297.0507957146598
2006-12-27,398.4204182256742
2006-12-28,346.96197021519185
2006-12-29,291.2895788107413
2006-12-30,311.9407498132548
2006-12-31,240.284309080869
2007-01-01,331.9575605082852
2007-01-02,365.333304158909
2007-01-03,387.84606084417163
2007-01-04,324.96769651855766
2007-01-05,328.229328592821
2007-01-06,288.52274519340415
2007-01-07,325.63533524298276
2007-01-08,322.11796065441524
2007-01-09,359.5459155600352
2007-01-10,352.4332547663499
2007-01-11,379.1579652908289
2007-01-12,360.0844914512706
2007-01-13,318.2969874535894
2007-01-14,332.6753952325987
2007-01-15,320.71659726063007
2007-01-16,374.64385243601623
2007-01-17,388.41494532629446
2007-01-18,440.69143107702416
2007-01-19,323.06325491837805
2007-01-20,372.94988683560655
2007-01-21,368.764187309545
2007-01-22,376.0074827774238
2007-01-23,438.09500584568394
2007-01-24,410.8965950476086
2007-01-25,396.7513115212301
2007-01-26,361.30865203846486
2007-01-27,378.6291279607326
2007-01-28,382.865836953813
2007-01-29,364.8747171647975
2007-01-30,372.58385510442815
2007-01-31,407.8622505528473
2007-02-01,378.2682727279318
2007-02-02,372.1964144654839
2007-02-03,390.021562607474
2007-02-04,354.96202878906774
2007-02-05,390.2782385811537
2007-02-06,417.7364678366825
2007-02-07,444.7541077447745
2007-02-08,352.5863251863
2007-02-09,368.9861781426489
2007-02-10,374.61381125663706
2007-02-11,406.51676127162835
2007-02-12,389.04277831714046
2007-02-13,379.2321271977436
2007-02-14,448.76196491229786
2007-02-15,402.4634479923017
2007-02-16,363.86142323652246
2007-02-17,363.0303336488432
2007-02-18,381.0641803825386
2007-02-19,395.237002481914
2007-02-20,379.8723443189906
2007-02-21,464.4092188767396
2007-02-22,458.77821124498445
2007-02-23,418.2930630570249
2007-02-24,358.4395464319161
2007-02-25,388.7212893095952
2007-02-26,418.1101881524112
2007-02-27,457.7331395267086
2007-02-28,466.2749348852902
2007-03-01,415.965865887889
2007-03-02,411.2967873204686
2007-03-03,405.38163639222495
2007-03-04,437.04622167316376
2007-03-05,442.60026533354267
2007-03-06,469.0245721728673
2007-03-07,458.01571063350457
2007-03-08,475.7523651292165
2007-03-09,425.4770577683212
2007-03-10,378.2223468647377
2007-03-11,441.3471302545174
2007-03-12,447.85822577331834
2007-03-13,443.4545030025785
2007-03-14,448.97321379306857
2007-03-15,452.7525075536902
2007-03-16,431.46533163204947
2007-03-17,409.138876225796
2007-03-18,418.30579142869755
2007-03-19,476.9718663267459
2007-03-20,485.18254909981664
2007-03-21,469.3899164968888
2007-03-22,472.3335965161545
2007-03-23,397.33371334182306
2007-03-24,417.21345255526023
2007-03-25,458.6113289247014
2007-03-26,431.6736104625526
2007-03-27,439.6505799876075
2007-03-28,450.56435663730053
2007-03-29,423.5971752665192
2007-03-30,405.3591331108163
2007-03-31,399.62778892069014
2007-04-01,379.65826049410316
2007-04-02,438.72729931179896
2007-04-03,484.4035857578351
2007-04-04,444.97093663550595
2007-04-05,489.4113458822694
2007-04-06,438.1322254088411
2007-04-07,434.83231694045844
2007-04-08,398.32208555108383
2007-04-09,459.4638827442769
2007-04-10,434.10587399685596
2007-04-11,489.27256511206605
2007-04-12,454.8711174330192
2007-04-13,438.1343787290188
2007-04-14,378.4139009968567
2007-04-15,390.9230164763832
2007-04-16,451.35974086404144
2007-04-17,435.8209560790486
2007-04-18,476.51986206918383
2007-04-19,414.11870941654433
2007-04-20,443.02902818677467
2007-04-21,374.3127317615313
2007-04-22,424.23076221582505
2007-04-23,448.9958003847097
2007-04-24,438.83993884939275
2007-04-25,476.02468777515696
2007-04-26,451.14848269517245
2007-04-27,404.5011201198355
2007-04-28,375.8679897685365
2007-04-29,357.12359542481454
2007-04-30,437.673623234148
2007-05-01,412.52937628002655
2007-05-02,459.06225664030194
2007-05-03,433.0718710417809
2007-05-04,429.7890684338428
2007-05-05,388.18844796388925
2007-05-06,392.43193500594816
2007-05-07,441.5310152046408
2007-05-08,454.15262804722033
2007-05-09,458.5360629904853
2007-05-10,445.17203494504184
2007-05-11,368.0342474455358
2007-05-12,408.10521309707406
2007-05-13,409.26074523593263
2007-05-14,390.93522491552795
2007-05-15,432.63160374617723
2007-05-16,442.4485733266486
2007-05-17,422.72098754518737
2007-05-18,407.2594456264167
2007-05-19,417.30780451511373
2007-05-20,413.18252909854823
2007-05-21,375.58985321155143
2007-05-22,446.18463070058414
2007-05-23,468.41267288161976
2007-05-24,427.3731489305636
2007-05-25,417.67109659421266
2007-05-26,423.18085293233725
2007-05-27,402.95111968277473
2007-05-28,405.7204159477233
2007-05-29,447.7276310477625
2007-05-30,429.65710351326453
2007-05-31,409.0270047175132
2007-06-01,372.2215783490041
2007-06-02,402.456594587923
2007-06-03,347.28465224528077
2007-06-04,428.076732164522
2007-06-05,424.2727732053015
2007-06-06,381.1270107563428
2007-06-07,407.59754840986005
2007-06-08,318.3884414554185
2007-06-09,368.7995938724201
2007-06-10,379.57845929451906
2007-06-11,364.57584767357105
2007-06-12,404.4002331004438
2007-06-13,454.42041773035186
2007-06-14,375.14421775249525
2007-06-15,333.7260648682952
2007-06-16,379.44455992746094
2007-06-17,395.6882345964508
2007-06-18,368.59121164984845
2007-06-19,415.65378831756817
2007-06-20,428.1040749962893
2007-06-21,358.17493957465024
2007-06-22,336.96719006434193
2007-06-23,362.03131126771245
2007-06-24,377.5642615374936
2007-06-25,371.34856342199976
2007-06-26,357.1154552845558
2007-06-27,432.9567036111489
2007-06-28,352.1486951254063
2007-06-29,329.3837715372304
2007-06-30,328.4602737843532
2007-07-01,362.9188412846271
2007-07-02,367.2389664593416
2007-07-03,378.0861317248121
2007-07-04,383.4602829312244
2007-07-05,355.10650242478215
2007-07-06,340.312707516907
2007-07-07,245.2647257924956
2007-07-08,305.25999965506963
2007-07-09,340.54498316069834
2007-07-10,327.57707551491933
2007-07-11,370.1932003246917
2007-07-12,337.58656020451764
2007-07-13,358.9520107548418
2007-07-14,336.56484168284635
2007-07-15,289.7989096529007
2007-07-16,319.5466065990545
2007-07-17,343.3496039615633
2007-07-18,338.1332340013341
2007-07-19,336.5107810761978
2007-07-20,285.0955547614813
2007-07-21,258.01557103134587
2007-07-22,306.1109822071753
2007-07-23,328.21590078095136
2007-07-24,314.31486409892756
2007-07-25,361.1007999644657
2007-07-26,305.20898989591706
2007-07-27,299.8194314670039
2007-07-28,296.30497813735366
2007-07-29,279.29932929488075
2007-07-30,313.5269091933142
2007-07-31,311.2802657044031
2007-08-01,323.66423600324833
2007-08-02,305.8048587638365
2007-08-03,264.87583782152376
2007-08-04,261.52723508335714
2007-08-05,231.67771380703613
2007-08-06,280.23945768802656
2007-08-07,307.5384606568138
2007-08-08,312.7531808997552
2007-08-09,295.6110888963322
2007-08-10,272.81171767958705
2007-08-11,268.86940326761203
2007-08-12,283.31699264882945
2007-08-13,267.4620152458459
2007-08-14,275.89791529473905
2007-08-15,284.5566529433869
2007-08-16,281.05375690160287
2007-08-17,257.2809874595448
2007-08-18,229.49718991461725
2007-08-19,221.0579980686701
2007-08-20,264.45564848270135
2007-08-21,302.8143084483263
2007-08-22,317.93485396553467
2007-08-23,271.9026756896779
2007-08-24,248.51393986927877
2007-08-25,218.49727071647942
2007-08-26,245.75262636483328
2007-08-27,247.88793321364508
2007-08-28,306.01129396942713
2007-08-29,251.98352468172652
2007-08-30,270.5872827037211
2007-08-31,260.2770831853336
2007-09-01,240.34383583600322
2007-09-02,308.1223592305236
2007-09-03,272.27811482795056
2007-09-04,261.194585378298
2007-09-05,289.03659956906193
2007-09-06,230.1467793251387
2007-09-07,245.89288695027224
2007-09-08,210.2652394396086
2007-09-09,259.21169374558895
2007-09-10,245.51328692996512
2007-09-11,279.28519569846645
2007-09-12,271.6337639361091
2007-09-13,314.316177279228
2007-09-14,236.36250266271196
2007-09-15,273.5862197827637
2007-09-16,253.55751413289602
2007-09-17,268.3774862496631
2007-09-18,288.69498988485407
2007-09-19,294.83924698322147
2007-09-20,220.32490514254783
2007-09-21,235.29441008176298
2007-09-22,246.97607895389302
2007-09-23,230.25879546300436
2007-09-24,219.67694201729506
2007-09-25,276.8514211905256
2007-09-26,326.48640043272394
2007-09-27,298.7835523345374
2007-09-28,240.0164807288372
2007-09-29,249.13938739725336
2007-09-30,222.03084772692648
2007-10-01,212.12874067411752
2007-10-02,255.1754793419463
2007-10-03,323.28848204181486
2007-10-04,261.30092446935174
2007-10-05,236.22849211506676
2007-10-06,218.81069530919552
2007-10-07,279.9573211208762
2007-10-08,296.741617844156
2007-10-09,335.33026286117405
2007-10-10,282.01999469730464
2007-10-11,277.5271197663097
2007-10-12,206.5882766294446
2007-10-13,265.62629038753767
2007-10-14,205.76020521947532
2007-10-15,264.3167466057833
2007-10-16,255.4361878039661
2007-10-17,274.4850260088289
2007-10-18,252.61733262750926
2007-10-19,232.92083550622309
2007-10-20,219.03834680553862
2007-10-21,225.2606247435767
2007-10-22,283.9415209255086
2007-10-23,259.6551021889539
2007-10-24,299.32414084585264
2007-10-25,308.79659225226794
2007-10-26,240.28010592614453
2007-10-27,219.75302725089668
2007-10-28,238.57975348561044
2007-10-29,298.1663629431186
2007-10-30,297.8824971522483
2007-10-31,286.46994092877424
2007-11-01,296.56921040337346
2007-11-02,231.8607535819284
2007-11-03,261.2247109739164
2007-11-04,261.2277229374432
2007-11-05,267.82585230472563
2007-11-06,279.0893130479581
2007-11-07,284.7818550355351
2007-11-08,305.2137917691142
2007-11-09,297.6841237942797
2007-11-10,235.9680278874054
2007-11-11,270.3485555632636
2007-11-12,231.38594143478724
2007-11-13,293.6410797632556
2007-11-14,314.5347411701254
2007-11-15,277.6210926098293
2007-11-16,252.2219201049224
2007-11-17,244.03396884582327
2007-11-18,275.1717845054825
2007-11-19,288.0043415789143
2007-11-20,261.5720500824956
2007-11-21,271.70781922527095
2007-11-22,294.745858460113
2007-11-23,296.76861449286105
2007-11-24,201.86758601637854
2007-11-25,265.332618733158
2007-11-26,289.619674423448
2007-11-27,362.45117728020705
2007-11-28,325.4384414617313
2007-11-29,329.9517651113546
2007-11-30,299.43541109877356
2007-12-01,227.98361439683168
2007-12-02,307.83568175517763
2007-12-03,319.07445975262453
2007-12-04,351.46913008747765
2007-12-05,444.34254122166425
2007-12-06,279.4966544331571
2007-12-07,350.34052743598613
2007-12-08,285.47424510347713
2007-12-09,307.31671800408816
2007-12-10,324.1418549212438
2007-12-11,339.8304963257473
2007-12-12,343.695374471556
2007-12-13,351.66911204918785
2007-12-14,281.1996863284349
2007-12-15,323.4014949370549
2007-12-16,301.7725254219488
2007-12-17,309.1357476822932
2007-12-18,351.35443681680533
2007-12-19,401.5954008407452
2007-12-20,342.3271770934736
2007-12-21,340.41977052144796
2007-12-22,298.73928886663697
2007-12-23,343.5449146272175
2007-12-24,366.98447160863736
2007-12-25,421.31558976457734
2007-12-26,378.3059849256022
2007-12-27,384.9846190969322
2007-12-28,346.4935652508722
2007-12-29,362.01565179083065
2007-12-30,319.2503911899223
2007-12-31,381.1113651807967
2008-01-01,383.3139702430129
2008-01-02,394.1792486300662
2008-01-03,383.65507960354006
2008-01-04,363.44136621801744
2008-01-05,339.803383616293
2008-01-06,355.67236864410364
2008-01-07,415.01192259275325
2008-01-08,425.446090656445
2008-01-09,430.1234795714098
2008-01-10,382.5621116221138
2008-01-11,347.4687995210088
2008-01-12,379.1276876274027
2008-01-13,384.7098497357162
2008-01-14,424.84444205494634
2008-01-15,398.1400967798117
2008-01-16,415.0432304721239
2008-01-17,365.30491682580714
2008-01-18,372.1800871312323
2008-01-19,392.39865346382317
2008-01-20,363.3292496060373
2008-01-21,416.1629426554942
2008-01-22,420.5372248177988
2008-01-23,440.8770976662913
2008-01-24,389.5236336236502
2008-01-25,395.9728288518588
2008-01-26,304.4802292279904
2008-01-27,382.0136801661639
2008-01-28,371.00050481823615
2008-01-29,466.9747420684469
2008-01-30,463.6463970084568
2008-01-31,441.2255011734957
2008-02-01,443.11465349833685
2008-02-02,366.6835759468517
2008-02-03,441.4158674082061
2008-02-04,446.00758907532094
2008-02-05,441.74317073604317
2008-02-06,483.32258136599285
2008-02-07,412.5079580159564
2008-02-08,394.9659654792026
2008-02-09,385.5609025673937
2008-02-10,394.7534544679966
2008-02-11,406.4090760945242
2008-02-12,488.22564598475236
2008-02-13,458.3207630594913
2008-02-14,458.70376310867135
2008-02-15,410.9089845340798
2008-02-16,364.7099673366734
2008-02-17,424.03658057140603
2008-02-18,394.1791697410142
2008-02-19,464.9479977458063
2008-02-20,439.44979799559377
2008-02-21,508.2864240719363
2008-02-22,456.51066424886386
2008-02-23,421.27081819192915
2008-02-24,457.12053335384985
2008-02-25,428.9089080242135
2008-02-26,488.1684353024737
2008-02-27,486.40471885057536
2008-02-28,472.78888483728474
2008-02-29,472.9493093414999
2008-03-01,444.1811611162296
2008-03-02,439.8138960674162
2008-03-03,415.58670751636095
2008-03-04,457.29467425851163
2008-03-05,484.87660986853285
2008-03-06,474.8763144287917
2008-03-07,419.0560543637602
2008-03-08,492.1468648953992
2008-03-09,476.3055742203629
2008-03-10,477.6240688137734
2008-03-11,488.51979529451006
2008-03-12,487.8715575032085
2008-03-13,453.78453661409867
2008-03-14,454.09539286962206
2008-03-15,442.9514853905335
2008-03-16,411.8087334179219
2008-03-17,475.1857148263217
2008-03-18,486.89968554429134
2008-03-19,449.3449595669564
2008-03-20,459.7363615823805
2008-03-21,445.28095464290567
2008-03-22,486.96096250012124
2008-03-23,459.8252826398806
2008-03-24,436.2998607564501
2008-03-25,505.58389488537654
2008-03-26,460.8050066995722
2008-03-27,510.55581533590885
2008-03-28,445.8801458861113
2008-03-29,439.2592362321345
2008-03-30,480.68158579394225
2008-03-31,438.92657656153676
2008-04-01,459.71711613780786
2008-04-02,485.9028514744655
2008-04-03,510.2462725512668
2008-04-04,420.2658568857835
2008-04-05,371.18049337949196
2008-04-06,436.43500905957876
2008-04-07,484.86969919773406
2008-04-08,524.415525613656
2008-04-09,488.47136567455044
2008-04-10,473.35267254985814
2008-04-11,486.242913276054
2008-04-12,394.1815158736186
2008-04-13,436.7369249778494
2008-04-14,474.36858958399847
2008-04-15,503.9677332424063
2008-04-16,485.43066707482825
2008-04-17,482.4226901959567
2008-04-18,392.90923172420514
2008-04-19,421.9904226983666
2008-04-20,455.1097106645524
2008-04-21,442.17414272004373
2008-04-22,491.13786238587335
2008-04-23,506.07722505014624
2008-04-24,469.5322537131995
2008-04-25,455.71928136822714
2008-04-26,410.52581252914354
2008-04-27,434.56275309798724
2008-04-28,477.7528717589334
2008-04-29,489.1649258784402
2008-04-30,475.6323420449262
2008-05-01,478.906021898144
2008-05-02,464.34358219123203
2008-05-03,378.1839272200558
2008-05-04,463.36261529497995
2008-05-05,448.56999100017237
2008-05-06,490.1797257310129
2008-05-07,514.3535286311948
2008-05-08,432.962281766759
2008-05-09,422.5245811206194
2008-05-10,415.8317932654257
2008-05-11,408.2378362892354
2008-05-12,493.63066958408655
2008-05-13,451.24123058684427
2008-05-14,463.4911243208073
2008-05-15,465.16294144401866
2008-05-16,402.8499299848079
2008-05-17,405.6428888049017
2008-05-18,428.1061447205352
2008-05-19,434.1250805997384
2008-05-20,462.36889137741156
2008-05-21,456.04575635167026
2008-05-22,413.9495423003202
2008-05-23,432.5630271782939
2008-05-24,450.89187289234945
2008-05-25,411.9803107793507
2008-05-26,439.29821376386263
2008-05-27,473.11399973717533
2008-05-28,428.5133350019229
2008-05-29,485.21973427568724
2008-05-30,420.3079095274387
2008-05-31,438.42531685568
2008-06-01,383.6916139489672
2008-06-02,469.5051467603501
2008-06-03,465.4546562010125
2008-06-04,464.2483504780478
2008-06-05,438.5822366218249
2008-06-06,399.0133616146927
2008-06-07,417.52435574516085
2008-06-08,395.3170684177921
2008-06-09,364.57915943268927
2008-06-10,407.76331482477104
2008-06-11,435.31157511668226
2008-06-12,429.9384166023385
2008-06-13,393.19343411802566
2008-06-14,407.2949844261567
2008-06-15,332.271606484877
2008-06-16,406.5214830483837
2008-06-17,379.35756902154714
2008-06-18,448.00619803941015
2008-06-19,408.8276693835721
2008-06-20,394.04755567019214
2008-06-21,344.12472207039946
2008-06-22,401.89224995023454
2008-06-23,417.7902509738259
2008-06-24,428.17337929551184
2008-06-25,414.5190611704678
2008-06-26,414.3985680876461
2008-06-27,354.57091435250106
2008-06-28,375.7730676786394
2008-06-29,399.78502850015735
2008-06-30,407.13832456881113
2008-07-01,383.95773510292446
2008-07-02,415.3961053675386
2008-07-03,356.17149122091047
2008-07-04,375.1486544695668
2008-07-05,354.2462651121126
2008-07-06,300.4044974664957
2008-07-07,339.9388198365793
2008-07-08,383.74169217175836
2008-07-09,387.47711214683306
2008-07-10,346.92015413053747
2008-07-11,359.24306994445465
2008-07-12,337.97391865707226
2008-07-13,331.0287984729586
2008-07-14,338.8574911794695
2008-07-15,405.8434573512097
2008-07-16,425.22964914892714
2008-07-17,353.9576439457661
2008-07-18,323.1512445281035
2008-07-19,332.9547582555759
2008-07-20,315.97639813105604
2008-07-21,343.3665013956615
2008-07-22,387.2772197710966
2008-07-23,325.33503412269175
2008-07-24,388.29643245332227
2008-07-25,329.6357072147632
2008-07-26,299.8249320386047
2008-07-27,312.2117021864527
2008-07-28,335.50860709056036
2008-07-29,315.1865836062364
2008-07-30,400.21064070787
2008-07-31,346.2310015323211
2008-08-01,328.8466587785088
2008-08-02,323.9510008859857
2008-08-03,279.06370594219084
2008-08-04,338.53819855708423
2008-08-05,342.135503896683
2008-08-06,374.4757955914146
2008-08-07,282.59894933995713
2008-08-08,305.9914285185493
2008-08-09,275.9072664180962
2008-08-10,306.3361173012609
2008-08-11,329.51340028229515
2008-08-12,322.3237283490757
2008-08-13,326.8197682950133
2008-08-14,324.46308917213616
2008-08-15,277.6380352300752
2008-08-16,303.75057292786556
2008-08-17,278.16308977831414
2008-08-18,237.09443899445026
2008-08-19,322.79634755658464
2008-08-20,310.9612256443244
2008-08-21,278.8991820697268
2008-08-22,261.722847043301
2008-08-23,278.19605735529376
2008-08-24,313.5269273638146
2008-08-25,310.6764472734009
2008-08-26,310.24429416559565
2008-08-27,341.72688173761145
2008-08-28,301.77488936120943
2008-08-29,269.0332762674334
2008-08-30,240.5122931363203
2008-08-31,230.59843097909425
2008-09-01,287.35665476959883
2008-09-02,323.79268126432993
2008-09-03,322.5265367689227
2008-09-04,297.64599268420966
2008-09-05,257.7295471258598
2008-09-06,279.7359956114204
2008-09-07,236.80952108590958
2008-09-08,312.0358645052455
2008-09-09,290.5045981242591
2008-09-10,302.0396408794684
2008-09-11,267.47504034243224
2008-09-12,265.1301007922332
2008-09-13,285.3983434142141
2008-09-14,279.3091741268293
2008-09-15,313.972502683214
2008-09-16,325.6876115172006
2008-09-17,290.53109370860346
2008-09-18,293.3465440562311
2008-09-19,255.83200237973094
2008-09-20,292.15282767311277
2008-09-21,234.57359173357383
2008-09-22,310.13189708715856
2008-09-23,333.43876474267745
2008-09-24,362.5482157178112
2008-09-25,290.2635578472041
2008-09-26,292.2395744171528
2008-09-27,315.22983701306396
2008-09-28,248.55829176740548
2008-09-29,249.12574685039257
2008-09-30,264.0335092996651
2008-10-01,334.7511079866651
2008-10-02,253.75946776425022
2008-10-03,265.66303617311564
2008-10-04,269.8678814120211
2008-10-05,269.58221685676205
2008-10-06,299.298257788729
2008-10-07,317.9581211576995
2008-10-08,350.47858057775227
2008-10-09,278.81017557544095
2008-10-10,260.03189006764836
2008-10-11,241.80981436979863
2008-10-12,288.1039032510927
2008-10-13,313.7728885136241
2008-10-14,326.4862202972541
2008-10-15,351.1022708869821
2008-10-16,276.3776351294917
2008-10-17,322.0497571740096
2008-10-18,302.8206427025299
2008-10-19,289.5531425353534
2008-10-20,339.82054713855393
2008-10-21,278.00082274163026
2008-10-22,312.8116468288973
2008-10-23,292.04997879006214
2008-10-24,303.2048575200419
2008-10-25,243.47845668553066
2008-10-26,295.28455647297045
2008-10-27,334.9145025176084
2008-10-28,342.3615350387746
2008-10-29,338.7697601898985
2008-10-30,291.6754249080504
2008-10-31,270.1212809520177
2008-11-01,307.28049009686055
2008-11-02,302.3206265304226
2008-11-03,306.3452820630342
2008-11-04,321.3815552416243
2008-11-05,288.0549394013011
2008-11-06,296.7995277621154
2008-11-07,346.4490965204389
2008-11-08,251.57018209359632
2008-11-09,295.2838953135989
2008-11-10,340.38321710693015
2008-11-11,308.4967800023553
2008-11-12,351.5204631191594
2008-11-13,355.3810630662692
2008-11-14,307.49592206353583
2008-11-15,363.9666160029364
2008-11-16,257.65965450553716
2008-11-17,350.64340934699396
2008-11-18,344.67575340673574
2008-11-19,375.47201300648345
2008-11-20,352.37996197023364
2008-11-21,298.40884396027184
2008-11-22,307.6733197896106
2008-11-23,262.75384901949883
2008-11-24,349.2152904538074
2008-11-25,366.53806228872037
2008-11-26,382.3554152610201
2008-11-27,378.1389050183366
2008-11-28,336.3877974795535
2008-11-29,316.2281782281487
2008-11-30,297.8672461954261
2008-12-01,327.1332120507316
2008-12-02,399.66614242322436
2008-12-03,413.3169774582091
2008-12-04,356.8557977895596
2008-12-05,339.5698075834331
2008-12-06,301.2297119537191
2008-12-07,360.62553244011883
2008-12-08,373.0771457888812
2008-12-09,430.1183267679423
2008-12-10,367.1245059511516
2008-12-11,365.11296033867444
2008-12-12,356.03780270448135
2008-12-13,351.91322732497605
2008-12-14,337.8915030302665
2008-12-15,346.66158808531134
2008-12-16,415.7308991839651
2008-12-17,419.2793205502869
2008-12-18,363.88177804169266
2008-12-19,396.41688527799596
2008-12-20,377.33535793272745
2008-12-21,359.0167864106652
2008-12-22,382.8950447411017
2008-12-23,420.00645221935366
2008-12-24,392.20397039570724
2008-12-25,400.06783067878956
2008-12-26,321.2789213442344
2008-12-27,382.57522803657685
2008-12-28,329.22770490315554
2008-12-29,431.11492639343925
2008-12-30,410.5414598122772
2008-12-31,421.10589477071306
2009-01-01,394.99291702273604
2009-01-02,379.2619260001782
2009-01-03,407.5034959114832
2009-01-04,317.4450019228923
2009-01-05,436.8243760414343
2009-01-06,438.6083093698979
2009-01-07,407.57456165215586
2009-01-08,396.43190071875244
2009-01-09,440.983385229644
2009-01-10,360.99187256459373
2009-01-11,363.3709194907367
2009-01-12,445.86916892546475
2009-01-13,451.12568510713396
2009-01-14,426.7706674426494
2009-01-15,441.1600988430767
2009-01-16,385.81707455557716
2009-01-17,424.49150063995967
2009-01-18,431.0310009335013
2009-01-19,442.9756773647732
2009-01-20,463.8863438954324
2009-01-21,506.3717825920456
2009-01-22,447.79682268136855
2009-01-23,393.9077636156837
2009-01-24,420.1317109803011
2009-01-25,468.498630878358
2009-01-26,416.08077286574974
2009-01-27,457.50269823037866
2009-01-28,484.36461855853855
2009-01-29,457.98211995855183
2009-01-30,410.3325684703627
2009-01-31,448.28411782055696
2009-02-01,485.59537789870257
2009-02-02,457.5009071379579
2009-02-03,454.9832634944318
2009-02-04,446.16991853736204
2009-02-05,476.6113144759652
2009-02-06,473.2079560597772
2009-02-07,442.7234342790833
2009-02-08,438.023585523342
2009-02-09,448.2349860485412
2009-02-10,460.5269896291594
2009-02-11,515.8829320165403
2009-02-12,502.99772187092776
2009-02-13,416.8278231919203
2009-02-14,480.316058144718
2009-02-15,462.02441124569066
2009-02-16,507.4060476739188
2009-02-17,463.5851361770073
2009-02-18,470.0310719360103
2009-02-19,485.44447818267946
2009-02-20,476.9062294292454
2009-02-21,494.19248945479166
2009-02-22,473.8834310687929
2009-02-23,474.7510731847289
2009-02-24,479.7218194983506
2009-02-25,543.0079534737233
2009-02-26,472.96867722087234
2009-02-27,512.8001166673671
2009-02-28,449.7577113542318
2009-03-01,503.4098856831958
2009-03-02,505.0332724931041
2009-03-03,509.0241005382439
2009-03-04,506.1651158213029
2009-03-05,495.2779967357651
2009-03-06,489.33119530825843
2009-03-07,465.1498622677699
2009-03-08,454.9707243078095
2009-03-09,489.90529444288546
2009-03-10,520.2133318595171
2009-03-11,471.5438901384787
2009-03-12,520.6779386610527
2009-03-13,459.36269592326863
2009-03-14,439.4281328249624
2009-03-15,432.47963325780154
2009-03-16,453.85149113515513
2009-03-17,488.81974350467004
2009-03-18,511.2969121493246
2009-03-19,562.1175022319931
2009-03-20,474.5721014069626
2009-03-21,476.36868429902034
2009-03-22,488.13798967002384
2009-03-23,505.23653241690033
2009-03-24,523.8285512859015
2009-03-25,501.99568758885397
2009-03-26,552.2110383858346
2009-03-27,535.34646730443
2009-03-28,432.10101642611636
2009-03-29,454.5624094383175
2009-03-30,496.79601408607624
2009-03-31,503.27640801014746
2009-04-01,545.9459363074274
2009-04-02,498.9431277343861
2009-04-03,545.2981811187321
2009-04-04,504.7294609248253
2009-04-05,486.0687215674288
2009-04-06,529.8501716101371
2009-04-07,555.2146744062512
2009-04-08,519.1686236933926
2009-04-09,496.508412785555
2009-04-10,492.68292109137815
2009-04-11,495.8581856306583
2009-04-12,483.3767669149145
2009-04-13,463.6912780061168
2009-04-14,506.23251653616836
2009-04-15,529.9498024409004
2009-04-16,513.3504871310536
2009-04-17,538.168333614797
2009-04-18,437.59091113378724
2009-04-19,490.26200863434553
2009-04-20,537.8655924098077
2009-04-21,580.4114197637753
2009-04-22,518.8126896916995
2009-04-23,524.4538551930573
2009-04-24,499.8283662504965
2009-04-25,473.66197181392744
